product_id,product_name,category,subcategory,brand,cost_price,selling_price,discount_percent,discounted_price,currency,stock_quantity,in_stock,low_stock_alert,avg_rating,num_ratings,num_reviews,weight_kg,dimensions,condition,warranty_months,manufacturer,country_of_origin,product_added_date,last_updated_date,is_featured,is_bestseller,free_shipping,returnable,return_window_days,tags,sku,barcode,supplier_id,reorder_level,max_order_quantity
PROD-78864,Kalyan Fundamental asynchronous adapter Watches,jewelry,watches,Kalyan,487070,635027.5,10,571524.75,INR,50,True,False,4.2,2389,706,0.13,13x69x45 cm,new,0,Kalyan,Bahrain,2025-05-01,2025-07-18,False,False,True,True,30,"jewelry,watches,Kalyan,on_sale,new_arrival",SKU-534153,3721510702969,SUP-1745,10,20
PROD-55829,Bosch Up-sized hybrid methodology Accessories,automotive,accessories,Bosch,42483,57817.23,0,57817.23,INR,203,True,False,3.0,2740,461,14.52,88x13x16 cm,new,12,Bosch,Antarctica (the territory South of 60 deg S),2024-01-11,2024-03-12,False,False,True,True,30,"automotive,accessories,Bosch,new_arrival",SKU-935981,6625324472094,SUP-1582,10,10
PROD-73110,Godrej Secured reciprocal encryption Decor,home,decor,Godrej,22461,35263.23,15,29973.75,INR,203,True,False,4.1,163,23,13.74,55x18x14 cm,new,0,Godrej,Oman,2024-12-17,2025-02-03,True,False,True,True,30,"home,decor,Godrej,on_sale,new_arrival",SKU-698717,4768701462638,SUP-7382,10,10
PROD-88012,Levis Stand-alone multi-tasking encryption Kids Wear,clothing,kids_wear,Levis,6115,7492.73,5,7118.09,INR,25,True,False,,0,0,4.4,48x32x12 cm,new,0,Levis,Norfolk Island,2025-10-22,2025-11-16,True,False,True,True,30,"clothing,kids_wear,Levis,on_sale,new_arrival",SKU-565330,8065787598562,SUP-9290,10,5
PROD-73263,3M Future-proofed contextually-based algorithm Accessories,automotive,accessories,3M,22789,44185.81,15,37557.94,INR,29,True,False,3.2,4238,997,2.74,14x68x29 cm,new,36,3M,Ghana,2025-08-03,2025-08-03,False,False,True,True,30,"automotive,accessories,3M,on_sale,new_arrival",SKU-146168,9304078593213,SUP-2426,10,20
PROD-71194,Xiaomi Fully-configurable stable encoding Smartphones,electronics,smartphones,Xiaomi,86914,105859.88,15,89980.9,INR,4,True,True,3.6,3623,848,5.53,30x45x12 cm,new,36,Xiaomi,Ethiopia,2024-05-05,2024-07-09,True,False,True,True,30,"electronics,smartphones,Xiaomi,on_sale,new_arrival",SKU-316612,8039652239553,SUP-9888,10,20
PROD-82006,Maybelline Reverse-engineered 4thgeneration strategy Haircare,beauty,haircare,Maybelline,2470,4098.39,0,4098.39,INR,223,True,False,3.1,423,51,1.17,64x60x16 cm,new,0,Maybelline,Reunion,2024-04-02,2024-06-21,False,False,True,True,30,"beauty,haircare,Maybelline,new_arrival",SKU-746253,5992937842707,SUP-6826,10,20
PROD-53559,Nike Cross-group analyzing emulation Team Sports,sports,team_sports,Nike,15759,26069.03,0,26069.03,INR,16,True,False,4.5,3864,565,4.55,88x43x28 cm,new,0,Nike,Netherlands,2023-12-14,2024-03-08,False,True,True,True,30,"sports,team_sports,Nike,bestseller,new_arrival",SKU-927094,3087059325251,SUP-6320,10,50
PROD-73898,OnePlus Centralized 3rdgeneration circuit Smartphones,electronics,smartphones,OnePlus,34592,51236.03,5,48674.23,INR,28,True,False,4.0,3333,878,15.96,51x81x46 cm,new,12,OnePlus,Namibia,2024-06-02,2024-07-31,False,False,True,True,30,"electronics,smartphones,OnePlus,on_sale,new_arrival",SKU-719221,2185156915458,SUP-7773,10,10
PROD-91379,Adidas Devolved cohesive superstructure Team Sports,sports,team_sports,Adidas,16306,24574.01,5,23345.31,INR,451,True,False,3.7,1944,261,13.43,83x72x12 cm,new,0,Adidas,Yemen,2024-08-12,2024-09-22,True,False,True,True,30,"sports,team_sports,Adidas,on_sale,new_arrival",SKU-961953,6752895392640,SUP-8294,10,10
PROD-50374,Hot Wheels Upgradable system-worthy frame Action Figures,toys,action_figures,Hot Wheels,1981,3463.59,10,3117.23,INR,303,True,False,3.4,1148,318,18.07,91x10x14 cm,new,0,Hot Wheels,Brunei Darussalam,2024-08-23,2024-10-30,False,False,True,True,30,"toys,action_figures,Hot Wheels,on_sale,new_arrival",SKU-508926,2096902959391,SUP-8326,10,10
PROD-36956,Dove Customer-focused modular circuit Haircare,beauty,haircare,Dove,2644,5115.61,20,4092.49,INR,0,False,False,,0,0,8.14,26x47x8 cm,new,0,Dove,Greenland,2024-05-16,2024-05-22,True,False,True,True,30,"beauty,haircare,Dove,on_sale,new_arrival",SKU-837520,1355215704335,SUP-6885,10,5
PROD-46989,Lenovo Team-oriented asymmetric hardware Laptops,electronics,laptops,Lenovo,108355,184222.08,15,156588.77,INR,272,True,False,3.9,1551,327,16.88,56x63x14 cm,new,6,Lenovo,Equatorial Guinea,2025-07-15,2025-07-16,True,False,True,True,30,"electronics,laptops,Lenovo,on_sale,new_arrival",SKU-779885,1006762676582,SUP-1257,10,10
PROD-73792,LEGO Multi-tiered bandwidth-monitored matrices Dolls,toys,dolls,LEGO,2448,4195.37,5,3985.6,INR,267,True,False,3.8,3696,653,4.59,64x87x5 cm,new,0,LEGO,Solomon Islands,2025-04-01,2025-06-04,False,False,True,True,30,"toys,dolls,LEGO,on_sale,new_arrival",SKU-530794,9327104054113,SUP-9948,10,100
PROD-58099,OnePlus Mandatory composite implementation Smartphones,electronics,smartphones,OnePlus,101620,131143.81,5,124586.62,INR,423,True,False,,0,0,19.68,45x69x38 cm,new,36,OnePlus,Central African Republic,2025-08-31,2025-10-01,False,False,True,True,30,"electronics,smartphones,OnePlus,on_sale,new_arrival",SKU-761297,1815997062967,SUP-2279,10,100
PROD-85973,Penguin Diverse actuating attitude Magazines,books,magazines,Penguin,1950,2875.93,15,2444.54,INR,312,True,False,3.7,2901,847,15.98,47x31x7 cm,new,0,Penguin,Greenland,2024-03-28,2024-05-05,False,False,True,True,30,"books,magazines,Penguin,on_sale,new_arrival",SKU-164401,3368844431068,SUP-8752,10,100
PROD-32161,Kalyan Re-engineered neutral matrix Rings,jewelry,rings,Kalyan,425094,760877.48,0,760877.48,INR,114,True,False,,0,0,5.63,26x88x22 cm,new,0,Kalyan,Cape Verde,2025-03-11,2025-03-12,True,False,True,True,30,"jewelry,rings,Kalyan,new_arrival",SKU-733152,0506149731039,SUP-3860,10,100
PROD-29809,Britannia Down-sized scalable frame Beverages,grocery,beverages,Britannia,585,1068.22,0,1068.22,INR,0,False,False,,0,0,19.35,86x29x36 cm,new,0,Britannia,Belgium,2024-10-03,2024-11-21,True,False,True,True,30,"grocery,beverages,Britannia,new_arrival",SKU-792759,7146774186250,SUP-8211,10,10
PROD-37637,Tanishq Multi-tiered holistic contingency Earrings,jewelry,earrings,Tanishq,337729,476710.02,15,405203.52,INR,20,True,False,4.5,4372,641,13.7,59x70x21 cm,new,0,Tanishq,Kiribati,2024-09-10,2024-09-11,False,True,True,True,30,"jewelry,earrings,Tanishq,on_sale,bestseller,new_arrival",SKU-936039,0477434902116,SUP-8353,10,50
PROD-98931,Garnier Synchronized grid-enabled workforce Personal Care,beauty,personal_care,Garnier,486,621.06,10,558.95,INR,362,True,False,,0,0,6.77,44x22x21 cm,new,0,Garnier,Mauritius,2024-10-25,2024-12-23,True,False,True,True,30,"beauty,personal_care,Garnier,on_sale,new_arrival",SKU-869983,6938068687939,SUP-4193,10,100
PROD-54224,Godrej Phased exuding artificial intelligence Bedding,home,bedding,Godrej,1193,2073.72,15,1762.66,INR,100,True,False,3.7,2330,350,0.78,89x21x8 cm,refurbished,6,Godrej,Indonesia,2024-03-26,2024-06-15,True,False,True,False,0,"home,bedding,Godrej,on_sale",SKU-842470,0898992172238,SUP-2965,10,5
PROD-89257,Godrej Ergonomic clear-thinking analyzer Decor,home,decor,Godrej,12608,24167.03,10,21750.33,INR,289,True,False,3.9,2274,577,13.88,95x51x21 cm,new,0,Godrej,Jamaica,2025-02-19,2025-02-26,False,False,True,True,30,"home,decor,Godrej,on_sale,new_arrival",SKU-507466,1632945116868,SUP-6450,10,5
PROD-43847,McGraw Hill Reactive fresh-thinking focus group Non Fiction,books,non_fiction,McGraw Hill,242,385.6,20,308.48,INR,141,True,False,4.1,3542,508,12.9,66x43x11 cm,new,0,McGraw Hill,Mali,2025-09-18,2025-11-30,False,False,False,True,30,"books,non_fiction,McGraw Hill,on_sale,new_arrival",SKU-914992,7099861622998,SUP-8305,10,5
PROD-75234,IKEA Reduced well-modulated attitude Furniture,home,furniture,IKEA,44055,66628.21,0,66628.21,INR,0,False,False,4.5,3926,734,16.9,18x79x19 cm,new,24,IKEA,Uzbekistan,2025-07-28,2025-10-08,False,True,True,True,30,"home,furniture,IKEA,bestseller,new_arrival",SKU-449636,1914856467995,SUP-5961,10,50
PROD-17234,Levis Phased 5thgeneration conglomeration Kids Wear,clothing,kids_wear,Levis,959,1796.15,15,1526.73,INR,140,True,False,,0,0,13.25,48x99x29 cm,refurbished,0,Levis,Falkland Islands (Malvinas),2024-02-23,2024-05-21,False,False,True,False,0,"clothing,kids_wear,Levis,on_sale",SKU-610135,6299606530743,SUP-2390,10,50
PROD-34833,Urban Ladder Multi-layered 3rdgeneration Graphical User Interface Furniture,home,furniture,Urban Ladder,2162,3839.26,10,3455.33,INR,82,True,False,4.0,3690,1082,0.43,53x17x26 cm,new,0,Urban Ladder,Svalbard & Jan Mayen Islands,2024-10-10,2024-10-25,True,False,True,True,30,"home,furniture,Urban Ladder,on_sale,new_arrival",SKU-946309,4447132475461,SUP-9570,10,50
PROD-98877,Castrol Robust secondary array Accessories,automotive,accessories,Castrol,15768,30587.6,0,30587.6,INR,0,False,False,,0,0,12.41,41x99x46 cm,new,6,Castrol,Comoros,2024-02-21,2024-02-27,False,False,True,True,30,"automotive,accessories,Castrol,new_arrival",SKU-960607,7367850821487,SUP-2594,10,50
PROD-90114,IKEA Open-architected client-driven time-frame Storage,home,storage,IKEA,7468,9643.76,10,8679.38,INR,82,True,False,4.6,3303,544,19.52,83x79x13 cm,new,6,IKEA,Thailand,2025-10-14,2025-12-28,True,True,True,True,30,"home,storage,IKEA,on_sale,bestseller,new_arrival",SKU-451801,8902330307052,SUP-2035,10,5
PROD-45899,Urban Ladder Triple-buffered dedicated focus group Decor,home,decor,Urban Ladder,46132,69010.79,0,69010.79,INR,4,True,True,4.3,3091,789,0.41,72x20x5 cm,new,0,Urban Ladder,Heard Island and McDonald Islands,2023-12-07,2024-02-28,False,False,True,True,30,"home,decor,Urban Ladder,new_arrival",SKU-536440,7861035797272,SUP-8798,10,10
PROD-37021,Godrej Reverse-engineered neutral hardware Bedding,home,bedding,Godrej,30018,45916.29,20,36733.03,INR,10,True,False,4.9,2477,420,0.19,40x34x12 cm,used,0,Godrej,Guatemala,2024-03-06,2024-04-21,True,True,True,False,0,"home,bedding,Godrej,on_sale,bestseller",SKU-586765,2414060293339,SUP-4409,10,20
PROD-16955,Adidas Synergistic demand-driven flexibility Fitness,sports,fitness,Adidas,22954,43039.33,20,34431.46,INR,131,True,False,4.3,2345,332,5.1,88x68x7 cm,new,0,Adidas,Pakistan,2025-10-07,2025-12-14,True,False,True,True,30,"sports,fitness,Adidas,on_sale,new_arrival",SKU-265722,6800722903498,SUP-1476,10,50
PROD-77489,Zara Integrated transitional strategy Mens Wear,clothing,mens_wear,Zara,6209,9660.31,10,8694.28,INR,432,True,False,4.6,2681,390,4.82,62x35x29 cm,refurbished,0,Zara,Norway,2025-09-15,2025-11-14,False,True,True,False,0,"clothing,mens_wear,Zara,on_sale,bestseller",SKU-156978,4665743748969,SUP-8141,10,10
PROD-38333,Malabar Gold Reduced bi-directional ability Bracelets,jewelry,bracelets,Malabar Gold,204072,305860.68,5,290567.65,INR,233,True,False,3.3,4668,522,2.82,69x68x31 cm,new,0,Malabar Gold,Malawi,2024-12-13,2025-01-10,False,False,True,True,30,"jewelry,bracelets,Malabar Gold,on_sale,new_arrival",SKU-732958,5899441715452,SUP-3568,10,100
PROD-32273,Malabar Gold Grass-roots empowering projection Watches,jewelry,watches,Malabar Gold,46337,70865.81,10,63779.23,INR,292,True,False,4.5,2030,303,8.74,38x85x14 cm,refurbished,0,Malabar Gold,Rwanda,2025-11-24,2026-01-16,True,True,True,False,0,"jewelry,watches,Malabar Gold,on_sale,bestseller",SKU-142004,4328309652079,SUP-8711,10,100
PROD-14406,Fisher Price Implemented empowering instruction set Outdoor Toys,toys,outdoor_toys,Fisher Price,8052,14878.27,10,13390.44,INR,38,True,False,3.0,3341,968,2.74,47x40x46 cm,used,0,Fisher Price,Iraq,2025-11-13,2026-01-13,False,False,True,False,0,"toys,outdoor_toys,Fisher Price,on_sale",SKU-269662,6099353875841,SUP-8524,10,100
PROD-86501,OnePlus Down-sized stable open architecture Headphones,electronics,headphones,OnePlus,41339,78517.61,5,74591.73,INR,287,True,False,4.3,3162,881,6.72,14x47x32 cm,new,36,OnePlus,Cocos (Keeling) Islands,2024-05-23,2024-08-04,True,False,True,True,30,"electronics,headphones,OnePlus,on_sale,new_arrival",SKU-925954,4172482513531,SUP-2326,10,100
PROD-54000,HP User-friendly fault-tolerant instruction set Cameras,electronics,cameras,HP,18516,23862.93,5,22669.78,INR,12,True,False,4.4,4603,1113,4.17,52x40x39 cm,new,24,HP,Solomon Islands,2024-04-14,2024-07-12,True,False,True,True,30,"electronics,cameras,HP,on_sale,new_arrival",SKU-889759,5549471709999,SUP-4693,10,20
PROD-56230,McGraw Hill Compatible methodical core Magazines,books,magazines,McGraw Hill,667,829.46,5,787.99,INR,306,True,False,4.4,4375,1224,9.09,57x96x49 cm,new,0,McGraw Hill,Macao,2025-09-23,2025-10-17,False,False,True,True,30,"books,magazines,McGraw Hill,on_sale,new_arrival",SKU-191549,1684602235696,SUP-2313,10,50
PROD-33437,Penguin Persevering client-server functionalities Fiction,books,fiction,Penguin,437,620.87,10,558.78,INR,19,True,False,,0,0,0.55,63x97x39 cm,refurbished,0,Penguin,Tokelau,2024-08-01,2024-09-14,False,False,True,False,0,"books,fiction,Penguin,on_sale",SKU-565420,2175250074328,SUP-1351,10,20
PROD-34780,Zara Re-engineered well-modulated complexity Mens Wear,clothing,mens_wear,Zara,7139,13977.87,10,12580.08,INR,225,True,False,4.0,4353,1168,8.96,48x82x13 cm,refurbished,0,Zara,Liechtenstein,2025-01-20,2025-02-10,False,False,True,False,0,"clothing,mens_wear,Zara,on_sale",SKU-337798,1296666760085,SUP-8933,10,20
PROD-47767,HP Exclusive upward-trending hub Laptops,electronics,laptops,HP,79549,124473.6,0,124473.6,INR,3,True,True,4.4,1267,167,2.43,50x83x13 cm,new,12,HP,Zambia,2025-05-25,2025-06-20,True,False,True,True,30,"electronics,laptops,HP,new_arrival",SKU-797883,0583003354214,SUP-6192,10,20
PROD-29391,Dove Networked motivating parallelism Fragrance,beauty,fragrance,Dove,1481,2409.46,0,2409.46,INR,305,True,False,,0,0,18.56,29x10x39 cm,used,0,Dove,Gambia,2024-12-25,2025-03-17,False,False,True,False,0,"beauty,fragrance,Dove",SKU-596931,2104478985628,SUP-5748,10,100
PROD-97410,HomeTown Mandatory mobile help-desk Storage,home,storage,HomeTown,22696,39747.9,15,33785.72,INR,397,True,False,3.8,1815,343,1.94,17x87x46 cm,new,36,HomeTown,Sao Tome and Principe,2025-04-16,2025-05-21,True,False,True,True,30,"home,storage,HomeTown,on_sale,new_arrival",SKU-123643,3260332309821,SUP-2369,10,100
PROD-68387,Gap Decentralized high-level structure Accessories,clothing,accessories,Gap,1892,3012.77,10,2711.49,INR,13,True,False,4.7,3038,538,0.34,54x54x24 cm,used,0,Gap,Pakistan,2024-05-04,2024-05-15,True,True,True,False,0,"clothing,accessories,Gap,on_sale,bestseller",SKU-863209,0648909010012,SUP-8278,10,50
PROD-67999,McGraw Hill Operative leadingedge implementation Non Fiction,books,non_fiction,McGraw Hill,1592,3052.09,0,3052.09,INR,10,True,False,5.0,4313,1282,1.42,85x58x10 cm,new,0,McGraw Hill,British Virgin Islands,2024-02-14,2024-03-19,False,True,True,True,30,"books,non_fiction,McGraw Hill,bestseller,new_arrival",SKU-283388,8472304618496,SUP-8571,10,100
PROD-27947,Puma Robust tangible challenge Outdoor,sports,outdoor,Puma,9985,16406.29,0,16406.29,INR,47,True,False,3.4,30,3,6.07,91x91x35 cm,new,0,Puma,Italy,2024-01-18,2024-02-23,False,False,True,True,30,"sports,outdoor,Puma,new_arrival",SKU-288085,1891411739349,SUP-9059,10,10
PROD-13728,Forever21 Programmable dedicated help-desk Kids Wear,clothing,kids_wear,Forever21,846,1420.53,5,1349.5,INR,273,True,False,4.0,989,172,14.69,12x43x15 cm,new,0,Forever21,Romania,2025-07-03,2025-08-12,False,False,True,True,30,"clothing,kids_wear,Forever21,on_sale,new_arrival",SKU-826959,6420873753003,SUP-3219,10,20
PROD-31405,HP Synchronized background budgetary management Tablets,electronics,tablets,HP,114973,196488.59,30,137542.01,INR,199,True,False,,0,0,10.33,90x33x11 cm,new,6,HP,Syrian Arab Republic,2024-05-22,2024-07-02,False,False,True,True,30,"electronics,tablets,HP,on_sale,new_arrival",SKU-966985,9721811437441,SUP-5932,10,20
PROD-99842,Dove Persistent actuating attitude Skincare,beauty,skincare,Dove,4901,7259.87,0,7259.87,INR,43,True,False,3.7,1345,162,3.18,38x34x40 cm,new,0,Dove,Suriname,2024-06-09,2024-08-16,True,False,True,True,30,"beauty,skincare,Dove,new_arrival",SKU-537619,2045561100224,SUP-8544,10,5
PROD-25278,HomeTown Managed heuristic intranet Furniture,home,furniture,HomeTown,23320,33796.71,5,32106.87,INR,317,True,False,4.4,245,60,2.46,26x98x14 cm,new,12,HomeTown,Zimbabwe,2025-07-24,2025-08-19,True,False,True,True,30,"home,furniture,HomeTown,on_sale,new_arrival",SKU-182423,9415521667464,SUP-7960,10,5
PROD-20188,Lenovo Team-oriented mission-critical website Headphones,electronics,headphones,Lenovo,16145,21910.07,0,21910.07,INR,47,True,False,,0,0,0.96,48x95x5 cm,new,0,Lenovo,Italy,2024-03-23,2024-04-18,True,False,True,True,30,"electronics,headphones,Lenovo,new_arrival",SKU-293757,2120216979728,SUP-6759,10,5
PROD-21898,Godrej Seamless homogeneous time-frame Bedding,home,bedding,Godrej,23295,34517.66,20,27614.13,INR,308,True,False,4.2,124,25,14.34,46x31x39 cm,new,0,Godrej,Guinea-Bissau,2025-04-24,2025-06-27,False,False,True,True,30,"home,bedding,Godrej,on_sale,new_arrival",SKU-484264,9027716701459,SUP-4033,10,50
PROD-98280,Levis Advanced tertiary service-desk Womens Wear,clothing,womens_wear,Levis,3409,5247.38,10,4722.64,INR,439,True,False,3.2,1123,223,7.29,46x81x7 cm,new,0,Levis,Malta,2024-07-12,2024-07-26,False,False,True,True,30,"clothing,womens_wear,Levis,on_sale,new_arrival",SKU-397388,9935889163755,SUP-8486,10,100
PROD-50895,ITC Switchable systematic project Snacks,grocery,snacks,ITC,884,1266.3,20,1013.04,INR,480,True,False,,0,0,7.41,11x96x36 cm,new,0,ITC,Hungary,2024-10-20,2024-12-15,True,False,True,True,30,"grocery,snacks,ITC,on_sale,new_arrival",SKU-225008,2890028772175,SUP-3348,10,50
PROD-62510,Malabar Gold Inverse disintermediate groupware Rings,jewelry,rings,Malabar Gold,34926,52073.55,0,52073.55,INR,482,True,False,4.7,4098,638,14.3,84x85x22 cm,new,0,Malabar Gold,Fiji,2024-02-09,2024-03-31,False,True,True,True,30,"jewelry,rings,Malabar Gold,bestseller,new_arrival",SKU-598940,0838663177971,SUP-7626,10,50
PROD-77032,McGraw Hill Cross-group modular knowledge user Non Fiction,books,non_fiction,McGraw Hill,321,416.58,5,395.75,INR,0,False,False,4.7,4090,963,19.44,58x87x48 cm,new,0,McGraw Hill,Germany,2025-01-23,2025-04-12,True,True,False,True,30,"books,non_fiction,McGraw Hill,on_sale,bestseller,new_arrival",SKU-897097,1701660880191,SUP-2253,10,100
PROD-74512,Parle Secured scalable framework Snacks,grocery,snacks,Parle,1405,2245.64,10,2021.08,INR,464,True,False,4.9,268,79,17.61,25x59x33 cm,new,0,Parle,Tuvalu,2024-11-09,2025-01-04,False,True,True,True,30,"grocery,snacks,Parle,on_sale,bestseller,new_arrival",SKU-137728,8837550375898,SUP-1538,10,10
PROD-82963,McGraw Hill Right-sized methodical structure Non Fiction,books,non_fiction,McGraw Hill,982,1284.05,15,1091.44,INR,341,True,False,4.4,4697,911,11.29,30x74x8 cm,new,0,McGraw Hill,Palestinian Territory,2024-07-11,2024-09-24,False,False,True,True,30,"books,non_fiction,McGraw Hill,on_sale,new_arrival",SKU-746908,5711305548856,SUP-6779,10,20
PROD-52006,Apple Total bi-directional analyzer Smartphones,electronics,smartphones,Apple,38606,72175.74,5,68566.95,INR,441,True,False,3.2,2837,846,8.3,17x94x20 cm,new,12,Apple,Ukraine,2024-04-02,2024-04-12,True,False,True,True,30,"electronics,smartphones,Apple,on_sale,new_arrival",SKU-419723,2726149331635,SUP-2875,10,20
PROD-32253,HP Persevering zero tolerance core Cameras,electronics,cameras,HP,14798,23214.03,20,18571.22,INR,42,True,False,4.2,2602,456,7.87,83x22x36 cm,new,6,HP,Saint Barthelemy,2024-12-20,2025-02-21,False,False,True,True,30,"electronics,cameras,HP,on_sale,new_arrival",SKU-274721,5160917798270,SUP-5907,10,20
PROD-67146,Cosco Adaptive multi-tasking support Yoga,sports,yoga,Cosco,2968,5557.0,10,5001.3,INR,26,True,False,4.6,763,185,11.61,85x53x22 cm,new,0,Cosco,Australia,2024-06-04,2024-08-03,False,True,True,True,30,"sports,yoga,Cosco,on_sale,bestseller,new_arrival",SKU-319927,8697829221697,SUP-6690,10,5
PROD-95398,Oxford Robust fresh-thinking middleware Magazines,books,magazines,Oxford,986,1706.53,5,1621.2,INR,178,True,False,4.5,1489,411,12.59,76x33x41 cm,new,0,Oxford,Turkmenistan,2024-01-23,2024-03-22,False,True,True,True,30,"books,magazines,Oxford,on_sale,bestseller,new_arrival",SKU-768914,6693465472266,SUP-9728,10,100
PROD-66849,Titan Robust tangible synergy Rings,jewelry,rings,Titan,106197,158384.3,0,158384.3,INR,29,True,False,4.7,537,121,16.93,44x46x46 cm,new,0,Titan,Malaysia,2023-12-27,2024-03-12,True,True,True,True,30,"jewelry,rings,Titan,bestseller,new_arrival",SKU-525581,4858333945224,SUP-4907,10,5
PROD-29655,Adidas Profit-focused needs-based solution Fitness,sports,fitness,Adidas,10675,16773.92,10,15096.53,INR,381,True,False,3.5,248,37,16.09,94x80x16 cm,new,0,Adidas,Northern Mariana Islands,2025-10-17,2025-12-18,True,False,True,True,30,"sports,fitness,Adidas,on_sale,new_arrival",SKU-158014,5158799684606,SUP-2375,10,20
PROD-88852,McGraw Hill Programmable bi-directional algorithm Fiction,books,fiction,McGraw Hill,1936,2886.09,10,2597.48,INR,479,True,False,3.2,4108,1177,10.49,84x77x21 cm,new,0,McGraw Hill,Hong Kong,2025-08-29,2025-09-28,True,False,True,True,30,"books,fiction,McGraw Hill,on_sale,new_arrival",SKU-910749,2003424420438,SUP-6134,10,20
PROD-86588,Fisher Price Versatile needs-based alliance Dolls,toys,dolls,Fisher Price,3771,4960.46,0,4960.46,INR,38,True,False,4.0,3079,738,2.35,79x64x35 cm,new,0,Fisher Price,Guinea-Bissau,2025-02-18,2025-03-08,False,False,True,True,30,"toys,dolls,Fisher Price,new_arrival",SKU-598306,7198386384067,SUP-7025,10,20
PROD-12762,Tanishq Networked intangible toolset Rings,jewelry,rings,Tanishq,363116,702253.94,10,632028.55,INR,45,True,False,,0,0,7.32,97x25x39 cm,refurbished,0,Tanishq,Poland,2024-09-02,2024-10-21,True,False,True,False,0,"jewelry,rings,Tanishq,on_sale",SKU-512064,5800439735987,SUP-5186,10,20
PROD-21829,Adidas User-centric real-time customer loyalty Cycling,sports,cycling,Adidas,5750,11113.1,10,10001.79,INR,190,True,False,,0,0,18.82,70x62x26 cm,new,0,Adidas,Singapore,2025-08-19,2025-09-08,False,False,True,True,30,"sports,cycling,Adidas,on_sale,new_arrival",SKU-630930,3472122816062,SUP-2087,10,20
PROD-65164,Kalyan Grass-roots next generation firmware Watches,jewelry,watches,Kalyan,238639,419090.19,15,356226.66,INR,277,True,False,3.8,2513,408,1.74,30x41x38 cm,new,0,Kalyan,Bulgaria,2024-02-04,2024-02-20,False,False,True,True,30,"jewelry,watches,Kalyan,on_sale,new_arrival",SKU-931145,2940572025903,SUP-6233,10,50
PROD-72700,Urban Ladder Vision-oriented responsive pricing structure Bedding,home,bedding,Urban Ladder,45553,76274.69,5,72460.96,INR,22,True,False,4.8,4682,678,18.97,81x92x44 cm,new,0,Urban Ladder,Tajikistan,2024-08-13,2024-09-07,False,True,True,True,30,"home,bedding,Urban Ladder,on_sale,bestseller,new_arrival",SKU-835325,4798515832815,SUP-3764,10,5
PROD-62564,Titan Profit-focused cohesive instruction set Bracelets,jewelry,bracelets,Titan,137397,181281.73,30,126897.21,INR,0,False,False,4.5,3726,989,9.93,38x36x17 cm,refurbished,0,Titan,Mayotte,2025-03-02,2025-04-07,False,True,True,False,0,"jewelry,bracelets,Titan,on_sale,bestseller",SKU-500633,8615335554399,SUP-3133,10,50
PROD-37080,Kalyan Progressive methodical open architecture Necklaces,jewelry,necklaces,Kalyan,382004,665355.82,5,632088.03,INR,19,True,False,4.2,2044,355,13.72,68x20x5 cm,new,0,Kalyan,Swaziland,2025-01-02,2025-03-31,False,False,True,True,30,"jewelry,necklaces,Kalyan,on_sale,new_arrival",SKU-820216,0157399305619,SUP-4476,10,50
PROD-65481,Tanishq Networked eco-centric moratorium Earrings,jewelry,earrings,Tanishq,50953,83848.26,0,83848.26,INR,231,True,False,,0,0,19.35,86x100x7 cm,new,0,Tanishq,Saint Kitts and Nevis,2024-07-01,2024-09-18,False,False,True,True,30,"jewelry,earrings,Tanishq,new_arrival",SKU-417201,4085887704353,SUP-7466,10,20
PROD-27332,Castrol Profound attitude-oriented attitude Parts,automotive,parts,Castrol,12255,17257.9,10,15532.11,INR,6,True,True,3.9,2143,264,0.98,26x73x22 cm,new,24,Castrol,Chad,2025-02-13,2025-03-18,False,False,True,True,30,"automotive,parts,Castrol,on_sale,new_arrival",SKU-642085,8801336138618,SUP-6128,10,50
PROD-31624,Maybelline User-friendly systemic collaboration Fragrance,beauty,fragrance,Maybelline,4702,8851.17,10,7966.05,INR,8,True,True,3.1,2141,284,9.4,24x73x7 cm,new,0,Maybelline,Anguilla,2023-12-04,2024-02-13,False,False,True,True,30,"beauty,fragrance,Maybelline,on_sale,new_arrival",SKU-579995,7501102481931,SUP-9077,10,5
PROD-29405,Adidas Fundamental incremental info-mediaries Kids Wear,clothing,kids_wear,Adidas,1968,3728.45,0,3728.45,INR,42,True,False,,0,0,11.75,84x10x38 cm,new,0,Adidas,Korea,2025-05-29,2025-07-21,True,False,True,True,30,"clothing,kids_wear,Adidas,new_arrival",SKU-358114,6650618091903,SUP-9161,10,5
PROD-53077,Samsung Total asynchronous help-desk Tablets,electronics,tablets,Samsung,108329,162368.56,20,129894.85,INR,0,False,False,4.4,3940,751,19.11,86x94x5 cm,new,0,Samsung,Vanuatu,2024-01-28,2024-04-16,False,False,True,True,30,"electronics,tablets,Samsung,on_sale,new_arrival",SKU-440698,8144914766071,SUP-3118,10,10
PROD-16380,Penguin Diverse national definition Textbooks,books,textbooks,Penguin,1623,2039.43,30,1427.6,INR,15,True,False,4.5,3277,386,17.06,30x59x30 cm,new,0,Penguin,Burkina Faso,2024-01-30,2024-02-18,True,True,True,True,30,"books,textbooks,Penguin,on_sale,bestseller,new_arrival",SKU-413048,6842450882102,SUP-9042,10,50
